timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label
2024-05-10 09:49:11,10.0.0.218,10.0.3.187,6379,TCP,23422,216085,123.22,16,normal
2024-05-03 04:30:45,10.0.3.25,10.0.1.238,21,UDP,37070,95853,11.27,53,normal
2024-05-08 00:08:40,10.0.1.180,78.67.35.125,53,TCP,7106714,354,10.97,54617,anomaly
2024-05-12 10:08:30,10.0.0.93,201.250.32.133,5432,TCP,1734,605187,20.91,2,normal
2024-05-19 17:22:46,10.0.0.237,126.165.61.71,53,UDP,618,1489,59268.74,29119,anomaly
2024-05-04 05:43:53,10.0.0.174,10.0.3.174,80,TCP,29932,8970,11.19,27,normal
2024-05-17 08:16:39,10.0.1.180,10.0.3.87,44451,TCP,168,0,0.171,1,anomaly
2024-05-20 07:24:18,10.0.0.174,147.245.140.178,5601,TCP,7461,414557,29.27,5,normal
2024-05-16 16:37:46,10.0.1.97,23.129.64.214,53,UDP,9981411,324,6.15,78889,anomaly
2024-05-06 10:52:46,10.0.0.218,174.217.73.138,5601,UDP,35495,113189,2.28,29,normal
2024-05-30 16:04:28,10.0.3.75,10.0.1.180,15414,TCP,56,0,0.332,1,anomaly
2024-05-02 20:17:17,10.0.1.254,152.183.142.33,25,TCP,83732,14838,41.53,81,normal
2024-05-15 01:36:09,10.0.1.238,10.0.1.180,5601,UDP,854,37484,22.98,1,normal
2024-05-15 18:12:07,10.0.3.174,78.88.192.199,27017,UDP,638470,491050,20.43,861,normal
2024-05-29 08:19:07,10.0.1.148,194.165.16.89,80,TCP,8537,16712,5.01,5,normal
2024-05-21 20:24:26,10.0.3.254,45.33.32.156,3389,TCP,126836,75964,114.8,113,normal
2024-05-17 21:46:49,10.0.1.206,10.0.3.174,8443,UDP,1428,16873,10.4,2,normal
2024-05-08 06:01:10,10.0.1.206,109.0.127.77,80,TCP,3726714,13262,20.38,4215,normal
2024-05-07 04:14:55,10.0.1.148,58.140.5.26,25,TCP,2903,34285,47.66,2,normal
2024-05-14 19:21:58,10.0.0.218,205.160.62.11,22,TCP,505933,222603,28.82,343,normal
2024-05-04 22:26:02,10.0.1.114,174.206.244.152,5432,TCP,40748,21784,13.72,61,normal
2024-05-17 04:16:19,10.0.3.77,204.92.196.124,21,TCP,83435,23163,5.71,76,normal
2024-05-12 04:46:28,10.0.1.148,10.0.0.136,6379,UDP,232753,676085,7.82,367,normal
2024-05-07 07:33:18,10.0.0.136,10.0.1.189,8080,TCP,20650,344227,27.43,27,normal
2024-05-05 04:27:07,10.0.1.254,10.0.3.25,53,UDP,63343,2165,34.63,74,normal
2024-05-19 02:43:17,10.0.0.237,10.0.3.254,42927,TCP,74,0,0.122,1,anomaly
2024-05-20 13:51:45,10.0.2.73,174.206.244.152,5601,TCP,8289,37311,20.88,6,normal
2024-05-27 11:56:11,10.0.3.75,10.0.1.220,9200,UDP,1450,15042,34.88,2,normal
2024-05-09 20:55:17,10.0.0.237,10.0.3.254,21,TCP,1226,3375,7.42,1,normal
2024-05-28 05:36:01,10.0.1.180,204.92.196.124,8443,TCP,173448,948332,2.91,142,normal
2024-05-17 11:05:29,10.0.0.237,205.160.62.11,22,TCP,835,72319,22.16,1,normal
2024-05-23 01:56:56,10.0.1.206,189.136.27.236,3306,TCP,14510,1919992,6.7,11,normal
2024-05-02 18:18:04,10.0.0.141,42.204.233.22,6379,TCP,35327,188177,9.71,38,normal
2024-05-30 10:24:54,10.0.3.174,109.0.127.77,22,TCP,33939,490884,11.06,59,normal
2024-05-09 22:52:22,10.0.3.75,63.17.60.62,8443,TCP,27407,216561,12.51,20,normal
2024-05-28 05:04:02,10.0.0.136,10.0.1.254,3306,TCP,69154,9526,47.76,108,normal
2024-05-19 12:03:47,10.0.0.218,180.144.138.156,8080,TCP,15962,683381,12.32,10,normal
2024-05-09 05:59:30,10.0.1.220,218.68.87.5,53,UDP,895,1183,50083.92,48579,anomaly
2024-05-28 03:26:30,10.0.1.148,180.144.138.156,3389,TCP,1920,4295,32.54,1,normal
2024-05-09 20:38:30,10.0.0.174,193.199.92.89,5432,TCP,15970,54841,63.38,11,normal
2024-05-12 10:14:19,10.0.1.83,10.0.3.25,53,TCP,20184,156677,30.64,13,normal
2024-05-15 16:22:28,10.0.0.174,180.222.152.147,8080,TCP,359,388849,7.67,1,normal
2024-05-08 14:55:15,10.0.0.237,169.83.214.211,25,TCP,562006,190631,19.09,580,normal
2024-05-16 21:57:07,10.0.1.97,10.0.3.101,53,TCP,218501,686594,18.4,194,normal
2024-05-05 18:16:25,10.0.0.237,10.0.0.93,25,TCP,155552,6132,0.26,113,normal
2024-05-25 17:35:55,10.0.1.189,10.0.1.83,3028,UDP,189,0,0.047,1,anomaly
2024-05-21 20:32:28,10.0.3.174,114.71.251.178,21,TCP,33124,2792,48.64,35,normal
2024-05-10 01:38:27,10.0.2.73,185.220.101.45,8080,TCP,4761436299,48159,2259.79,1631106,anomaly
2024-05-06 23:05:31,10.0.1.97,10.0.0.141,3306,UDP,2275,84803,6.14,1,normal
2024-05-23 15:20:20,10.0.3.174,174.217.73.138,9200,UDP,3363,438397,79.74,4,normal
2024-05-20 13:11:11,10.0.0.141,204.45.237.222,25,UDP,82987,93116,44.25,76,normal
2024-05-24 17:05:23,10.0.3.254,10.0.3.87,3306,TCP,18242,86330,32.8,17,normal
2024-05-09 00:54:25,10.0.3.101,10.0.3.174,6379,TCP,5471,7900,0.96,7,normal
2024-05-17 01:36:23,10.0.3.25,91.240.118.172,27017,TCP,26792,9228,15.29,18,normal
2024-05-11 07:34:15,10.0.1.238,194.165.16.89,5601,TCP,12507,721099,11.89,15,normal
2024-05-29 13:56:34,10.0.0.237,42.204.233.22,5432,TCP,3613,177996,53.93,3,normal
2024-05-16 08:12:12,10.0.1.189,10.0.3.25,9200,TCP,967862,28346,4.48,947,normal
2024-05-20 01:55:14,10.0.3.174,10.0.2.73,3389,UDP,105792,23463,14.83,104,normal
2024-05-08 11:33:29,10.0.3.75,10.0.2.73,6379,ICMP,34177,941,20.94,46,normal
2024-05-21 19:58:11,10.0.0.218,10.0.2.194,25,TCP,5609,36831,137.28,7,normal
2024-05-24 03:16:55,10.0.0.218,10.0.1.189,53,TCP,15328,11699,53.69,22,normal
2024-05-18 07:08:03,10.0.0.218,23.129.64.214,80,TCP,44539,52537,53.04,33,normal
2024-05-11 17:05:37,10.0.1.148,46.26.60.251,8080,ICMP,5739,11520,1.48,4,normal
2024-05-26 22:10:05,10.0.1.238,10.0.1.180,3306,TCP,6578,893278,9.21,10,normal
2024-05-06 08:08:09,10.0.3.101,10.0.3.174,80,TCP,60290,8461,33.55,51,normal
2024-05-12 00:18:27,10.0.1.206,204.45.237.222,6379,TCP,879,401081,8.88,1,normal
2024-05-13 10:59:00,10.0.3.254,131.115.11.151,21,TCP,95787,418129,19.66,80,normal
2024-05-16 15:50:06,10.0.3.187,10.0.1.114,25,TCP,20731,27250,42.03,20,normal
2024-05-09 04:30:51,10.0.3.87,42.204.233.22,8080,TCP,546,14120,22.04,1,normal
2024-05-05 22:23:08,10.0.1.238,204.45.237.222,21,ICMP,6830,6273,4.18,6,normal
2024-05-23 12:58:10,10.0.1.148,10.0.3.174,6379,TCP,476793,24563,0.57,650,normal
2024-05-12 15:27:48,10.0.1.97,152.183.142.33,8080,UDP,282075,15845,64.48,414,normal
2024-05-25 01:20:26,10.0.0.237,98.140.227.95,5432,TCP,127546,29960,4.99,139,normal
2024-05-18 04:50:27,10.0.1.54,10.0.0.174,53,UDP,104807,1000053,20.38,75,normal
2024-05-12 03:24:41,10.0.1.254,98.140.227.95,8443,ICMP,7845,1157,106.54,11,normal
2024-05-13 21:09:57,10.0.3.87,10.0.0.93,8443,TCP,8599,929,35.98,11,normal
2024-05-17 16:35:18,10.0.1.189,10.0.1.83,8443,TCP,12757,141905,6.78,10,normal
2024-05-04 22:01:45,10.0.3.174,10.0.0.218,9200,TCP,93357,255230,0.92,102,normal
2024-05-29 23:00:28,10.0.2.73,10.0.3.254,5986,UDP,3075245,771854,32.75,4169,anomaly
2024-05-05 19:52:38,10.0.1.83,10.0.2.73,22,UDP,6549,7628123,4.61,8,normal
2024-05-24 21:06:08,10.0.3.87,10.0.1.97,5432,TCP,448403,27726,28.19,650,normal
2024-05-27 23:45:40,10.0.1.83,42.204.233.22,53,TCP,2973,21658,22.22,2,normal
2024-05-16 14:47:44,10.0.3.254,10.0.3.25,80,TCP,5140730,21062,8.75,5503,normal
2024-05-27 20:22:14,10.0.1.180,10.0.1.83,8443,TCP,1769,27116,24.0,3,normal
2024-05-05 23:59:26,10.0.0.141,10.0.1.254,8443,TCP,6944,2452,26.27,13,normal
2024-05-24 03:57:04,10.0.3.254,10.0.2.118,139,ICMP,1793316,817699,105.93,1171,anomaly
2024-05-04 06:02:34,10.0.1.148,114.71.251.178,27017,TCP,3169,1646261,23.98,3,normal
2024-05-06 22:25:43,10.0.2.194,202.222.194.7,3306,TCP,3916,64064,5.32,5,normal
2024-05-15 07:45:41,10.0.1.180,204.45.237.222,3306,UDP,108002,60367,10.95,90,normal
2024-05-24 17:59:39,10.0.2.194,78.88.192.199,80,UDP,39977,304321,0.34,30,normal
2024-05-12 16:27:52,10.0.0.174,45.33.32.156,5432,TCP,91475,259993,10.86,84,normal
2024-05-30 09:31:46,10.0.3.25,57.193.53.201,25,TCP,13272,920000,42.93,15,normal
2024-05-20 03:19:15,10.0.3.87,10.0.0.93,22,UDP,1260,212745,19.78,1,normal
2024-05-27 22:29:46,10.0.3.87,204.92.196.124,53,UDP,20556,9753,30.18,14,normal
2024-05-10 21:48:24,10.0.3.25,131.115.11.151,53,TCP,119248,1420297,34.3,169,normal
2024-05-30 02:59:25,10.0.1.254,10.0.2.118,8080,TCP,25361,333,29.43,24,normal
2024-05-27 09:07:20,10.0.3.25,91.240.118.172,443,ICMP,13372,13267,5.81,9,normal
2024-05-22 04:07:24,10.0.1.220,162.137.98.183,9200,ICMP,72987,57727,21.61,126,normal
2024-05-17 14:03:57,10.0.3.25,205.160.62.11,53,TCP,11739,11387,6.59,8,normal
2024-05-01 12:34:28,10.0.1.206,10.0.0.174,55359,TCP,94,0,0.147,1,anomaly
2024-05-30 01:27:02,10.0.1.114,42.204.233.22,22,TCP,953579,59468,33.8,1151,normal
2024-05-19 20:07:11,10.0.3.174,10.0.1.180,22,TCP,17659,4837,4.6,19,normal
2024-05-30 21:08:40,10.0.1.189,10.0.3.75,8443,TCP,6247,14778,84.99,4,normal
2024-05-25 06:17:15,10.0.0.93,180.222.152.147,8443,TCP,33227,2112317,27.42,23,normal
2024-05-15 07:00:34,10.0.1.180,10.0.3.174,5432,TCP,85479,4421859,16.86,79,normal
2024-05-06 08:24:59,10.0.3.75,10.0.3.75,3306,TCP,11716,2940466,42.79,10,normal
2024-05-13 12:45:36,10.0.1.83,95.127.214.181,5601,UDP,190620,3283,64.17,271,normal
2024-05-06 06:39:36,10.0.1.180,204.45.237.222,53,TCP,6110,9441,33.23,9,normal
2024-05-17 12:24:00,10.0.3.174,58.140.5.26,3306,TCP,8058,22116,11.45,6,normal
2024-05-14 18:42:00,10.0.1.220,10.0.3.187,3389,TCP,38613,56046,16.3,62,normal
2024-05-07 13:53:50,10.0.1.238,10.0.0.174,443,TCP,3599,117159,55.99,6,normal
2024-05-19 00:34:18,10.0.1.83,10.0.1.220,5517,UDP,45,0,0.102,1,anomaly
2024-05-30 20:00:49,10.0.0.141,10.0.0.136,53,TCP,641286,53937,36.1,553,normal
2024-05-20 08:59:45,10.0.3.25,10.0.0.136,80,TCP,930,5831,30.06,1,normal
2024-05-25 01:38:36,10.0.1.189,10.0.1.148,5432,TCP,1269937,8766,6.33,1002,normal
2024-05-01 19:53:08,10.0.3.174,10.0.2.194,21,TCP,21470,781417,18.75,40,normal
2024-05-22 13:06:05,10.0.3.75,10.0.1.180,5601,UDP,2288,503773,63.0,3,normal
2024-05-02 20:54:06,10.0.1.83,10.0.3.174,8443,UDP,177,70243,34.64,1,normal
2024-05-02 20:51:28,10.0.1.254,10.0.1.97,53,TCP,7235,4390068,13.08,5,normal
2024-05-23 19:59:05,10.0.1.97,131.115.11.151,21,TCP,261577,972,20.72,241,normal
2024-05-26 16:28:14,10.0.1.180,194.165.16.89,5432,TCP,531578,3571,6.02,735,normal
2024-05-25 15:39:52,10.0.0.136,10.0.1.114,6379,UDP,3395,21453,52.9,2,normal
2024-05-17 12:00:42,10.0.1.189,193.199.92.89,443,ICMP,6635,3731,62.63,5,normal
2024-05-02 17:00:54,10.0.0.218,10.0.1.254,8443,TCP,4138,13902,46.82,4,normal
2024-05-11 15:00:13,10.0.0.218,45.33.32.156,3306,UDP,1535,181252,66.59,3,normal
2024-05-03 09:23:48,10.0.3.87,57.193.53.201,3389,TCP,64615,345987,0.66,71,normal
2024-05-18 15:08:19,10.0.1.54,91.107.50.170,3389,TCP,4087,1194,19.87,5,normal
2024-05-24 07:37:17,10.0.3.87,169.83.214.211,9200,UDP,134067,2676008,54.37,99,normal
2024-05-07 00:41:35,10.0.1.189,10.0.1.254,8443,UDP,5875,711240,35.06,11,normal
2024-05-07 22:44:52,10.0.2.73,10.0.1.254,6379,UDP,2533,90390,90.65,2,normal
2024-05-27 14:29:03,10.0.3.254,87.222.76.161,8080,UDP,1167,28185,19.04,1,normal
2024-05-24 13:12:29,10.0.3.101,10.0.3.77,22,UDP,3059,21142,19.73,3,normal
2024-05-21 18:56:37,10.0.1.206,10.0.3.187,53,TCP,79373,51805,7.2,61,normal
2024-05-03 06:32:51,10.0.3.254,194.165.16.89,9200,TCP,871146,10265,55.33,1005,normal
2024-05-30 11:19:42,10.0.3.25,10.0.0.237,53,TCP,88855,384137,12.83,79,normal
2024-05-08 19:57:06,10.0.0.93,193.199.92.89,21,TCP,23413,550592,41.29,20,normal
2024-05-14 14:20:48,10.0.0.218,10.0.3.187,22,TCP,27914,155843,10.86,24,normal
2024-05-03 23:58:22,10.0.3.75,45.156.250.25,6379,TCP,185023,501147,7.55,254,normal
2024-05-11 23:43:58,10.0.1.220,10.0.1.97,443,UDP,116553,727214,8.57,107,normal
2024-05-02 22:13:37,10.0.1.254,10.0.1.97,53,UDP,6604,1078834,8.9,6,normal
2024-05-12 07:58:31,10.0.1.238,10.0.2.194,8443,UDP,34417,29158,4.08,41,normal
2024-05-28 04:22:08,10.0.0.237,57.193.53.201,3389,UDP,8338,1010877,74.81,13,normal
2024-05-26 23:53:51,10.0.3.77,169.83.214.211,80,TCP,201285,232534,90.54,188,normal
2024-05-25 14:55:43,10.0.1.189,10.0.1.148,6379,ICMP,63344,3945,33.81,102,normal
2024-05-25 14:35:25,10.0.3.174,109.0.127.77,9200,TCP,21470,657052,8.83,34,normal
2024-05-01 11:43:39,10.0.2.194,10.0.1.114,8443,TCP,4534,201105,80.41,6,normal
2024-05-03 06:20:27,10.0.1.238,10.0.1.54,8080,UDP,6029,105773,0.77,9,normal
2024-05-29 18:32:32,10.0.1.148,194.165.16.89,53,TCP,1770,481,3.13,2,normal
2024-05-06 14:00:28,10.0.1.97,193.199.92.89,3306,TCP,13877,176571,39.33,12,normal
2024-05-18 07:04:19,10.0.3.174,87.222.76.161,5432,UDP,271241,36678,62.6,210,normal
2024-05-20 17:16:14,10.0.1.206,10.0.3.87,443,UDP,44132,1151872,31.72,87,normal
2024-05-11 22:42:28,10.0.0.141,194.165.16.89,6379,TCP,2900,28575,48.64,4,normal
2024-05-16 22:48:26,10.0.3.25,162.137.98.183,5601,UDP,4994,149771,60.97,4,normal
2024-05-27 06:58:20,10.0.3.187,93.170.139.38,80,UDP,5110,97802,9.41,3,normal
2024-05-28 18:31:45,10.0.3.25,130.152.186.248,3306,TCP,288486,48567,29.13,272,normal
2024-05-10 08:01:13,10.0.1.254,147.245.140.178,22,TCP,1222,230913,3.14,1,normal
2024-05-01 23:52:07,10.0.3.254,10.0.0.141,25,UDP,10825,174904,22.25,11,normal
2024-05-02 01:19:27,10.0.3.101,10.0.1.180,22,TCP,1201,260939,18.38,1,normal
2024-05-30 14:53:32,10.0.1.54,98.140.227.95,27017,TCP,42847,2339471,17.88,72,normal
2024-05-20 04:48:45,10.0.2.194,130.152.186.248,8080,UDP,34607,13150,10.5,44,normal
2024-05-20 07:50:16,10.0.1.254,10.0.1.148,6379,UDP,20857,238694,10.35,16,normal
2024-05-16 23:53:59,10.0.3.87,10.0.1.54,21,TCP,11592,216828,4.3,14,normal
2024-05-02 00:31:27,10.0.3.25,10.0.3.77,22,TCP,4120,14495,8.4,3,normal
2024-05-15 14:50:54,10.0.1.254,45.156.250.25,25,TCP,453,244003,11.18,1,normal
2024-05-06 05:18:55,10.0.1.148,180.222.152.147,3389,TCP,4581,491035,15.82,4,normal
2024-05-18 12:19:33,10.0.1.180,204.92.196.124,22,TCP,70436,3272,13.34,108,normal
2024-05-08 21:41:44,10.0.3.25,109.0.127.77,27017,TCP,51846,575472,3.49,45,normal
2024-05-03 05:04:59,10.0.1.83,93.170.139.38,53,UDP,1584,38082,20.28,2,normal
2024-05-17 14:29:19,10.0.3.187,138.63.106.248,443,UDP,51204,303635,29.77,37,normal
2024-05-22 02:42:31,10.0.3.101,10.0.1.180,5601,TCP,5919,8258,22.12,8,normal
2024-05-06 07:10:32,10.0.3.174,10.0.1.148,5432,TCP,432913,2603,51.02,396,normal
2024-05-19 05:51:42,10.0.3.77,205.160.62.11,3306,TCP,17307,102841,59.35,23,normal
2024-05-10 09:43:26,10.0.0.237,23.129.64.214,8443,TCP,479145,33228,16.76,937,normal
2024-05-10 11:22:58,10.0.0.136,98.140.227.95,6379,TCP,11535,73177,21.21,13,normal
2024-05-21 22:58:46,10.0.2.73,162.137.98.183,27017,TCP,16371,13979,31.7,31,normal
2024-05-01 04:27:15,10.0.1.254,180.10.201.143,5432,ICMP,199465,172075,9.69,275,normal
2024-05-23 06:20:59,10.0.1.254,91.240.118.172,8080,TCP,237301,2245,20.05,401,normal
2024-05-14 05:59:19,10.0.1.54,10.0.2.194,53,TCP,71027,306641,53.05,64,normal
2024-05-12 20:14:42,10.0.1.83,95.127.214.181,5432,TCP,275017,28828,17.81,335,normal
2024-05-16 10:49:21,10.0.0.218,10.0.3.101,3306,ICMP,12608,3268,11.92,9,normal
2024-05-23 22:47:00,10.0.1.238,91.240.118.172,27017,TCP,3622,87613,26.11,2,normal
2024-05-20 22:07:23,10.0.0.174,147.245.140.178,21,TCP,29315,33761,10.04,58,normal
2024-05-27 06:37:20,10.0.3.87,10.0.3.87,21,UDP,9832,38091,47.07,8,normal
2024-05-06 06:07:32,10.0.0.237,10.0.2.194,443,TCP,45540,362388,15.86,37,normal
2024-05-12 19:01:02,10.0.1.206,131.115.11.151,8080,TCP,23189,18114,26.39,15,normal
2024-05-20 01:47:41,10.0.3.25,45.156.250.25,25,TCP,7517,2228,2.56,12,normal
2024-05-11 03:44:21,10.0.1.254,10.0.1.148,27017,TCP,7163,935514,47.51,10,normal
2024-05-14 15:33:38,10.0.1.238,189.136.27.236,3389,UDP,1548,214181,5.87,1,normal
2024-05-08 08:07:03,10.0.3.187,61.18.96.37,5601,TCP,4057,159871,9.3,3,normal
2024-05-11 21:40:35,10.0.3.174,10.0.0.93,27017,TCP,14607,99824,37.57,11,normal
2024-05-10 00:23:36,10.0.2.194,152.183.142.33,53,UDP,48820,154017,19.76,38,normal
2024-05-14 10:14:20,10.0.2.73,87.222.76.161,22,UDP,2378,76959,56.4,2,normal
2024-05-20 06:04:24,10.0.0.237,95.127.214.181,80,TCP,78923,10874,35.11,66,normal
2024-05-04 20:32:36,10.0.3.174,201.250.32.133,3389,TCP,13726,240645,2.12,12,normal
2024-05-18 13:04:55,10.0.1.148,173.67.105.246,53,UDP,1668,918,13814.23,38726,anomaly
2024-05-29 02:53:55,10.0.3.87,10.0.2.73,25,TCP,33985,400025,19.23,63,normal
2024-05-26 18:55:13,10.0.0.93,23.131.17.22,21,UDP,11017,71191,7.62,14,normal
2024-05-02 22:17:17,10.0.3.254,10.0.3.187,9200,TCP,1151,38629,14.38,1,normal
2024-05-03 05:35:37,10.0.1.189,10.0.1.54,9200,UDP,30154,5901,23.16,31,normal
2024-05-13 20:55:26,10.0.1.238,10.0.3.174,443,TCP,440,23296,56.02,1,normal
2024-05-24 16:43:38,10.0.3.101,174.206.244.152,5432,TCP,8017,188997,70.31,9,normal
2024-05-28 05:10:11,10.0.1.206,91.240.118.172,21,TCP,193,32324,18.71,1,normal
2024-05-10 16:56:08,10.0.0.174,204.45.237.222,25,TCP,33694,16691,10.42,26,normal
2024-05-07 03:19:47,10.0.3.187,64.39.138.32,8080,TCP,39079,6803,45.54,26,normal
2024-05-11 19:10:55,10.0.1.180,10.0.1.254,25,TCP,2655,134144,31.3,1,normal
2024-05-09 20:43:20,10.0.0.141,45.33.32.156,9200,UDP,322220,13155,10.5,260,normal
2024-05-14 22:12:38,10.0.3.187,10.0.1.148,443,TCP,2825,114487,50.65,3,normal
2024-05-04 12:03:24,10.0.1.189,10.0.2.194,5432,TCP,22811,77944,22.38,42,normal
2024-05-09 05:24:58,10.0.3.77,169.83.214.211,21,UDP,43088,30443,102.47,68,normal
2024-05-19 14:41:35,10.0.0.218,10.0.1.54,3389,TCP,13316,80877,30.81,23,normal
2024-05-24 12:46:31,10.0.0.93,169.83.214.211,5601,TCP,830733,4957527,15.4,1098,normal
2024-05-30 04:16:59,10.0.2.194,193.199.92.89,21,TCP,6584,14901,46.46,9,normal
2024-05-07 00:18:22,10.0.3.87,174.217.73.138,8443,TCP,68125,78938,88.33,71,normal
2024-05-27 01:33:13,10.0.2.73,10.0.2.73,27017,TCP,28886,672140,8.39,21,normal
2024-05-26 19:18:57,10.0.3.187,205.160.62.11,3306,TCP,39610,11606,16.99,32,normal
2024-05-08 11:04:20,10.0.1.180,10.0.3.77,5432,TCP,3027,310530,0.72,5,normal
2024-05-23 16:56:32,10.0.3.25,130.152.186.248,25,TCP,7751,135810,9.22,14,normal
2024-05-07 19:27:30,10.0.2.118,10.0.3.187,27017,TCP,2596,1977818,10.14,4,normal
2024-05-27 19:23:14,10.0.1.180,189.136.27.236,22,TCP,72319,159,2.24,144,normal
2024-05-02 22:09:29,10.0.1.220,10.0.0.141,27017,TCP,15719,39246,40.45,26,normal
2024-05-03 17:25:43,10.0.1.180,131.115.11.151,3389,TCP,135936,12729,6.06,125,normal
2024-05-01 02:10:28,10.0.2.73,46.26.60.251,9200,UDP,3981,35233,21.13,3,normal
2024-05-14 03:17:05,10.0.3.75,10.0.3.174,9200,TCP,128267,49817,4.64,131,normal
2024-05-18 10:25:51,10.0.2.194,180.222.152.147,21,TCP,2474,1125121,27.1,2,normal
2024-05-27 20:25:09,10.0.1.114,194.165.16.89,8443,UDP,25602,62388,44.71,41,normal
2024-05-23 05:22:02,10.0.3.187,10.0.1.180,25,TCP,1509,1009935,32.58,2,normal
2024-05-24 16:02:28,10.0.1.220,214.110.68.155,3389,TCP,18063,3293152,56.76,23,normal
2024-05-25 14:35:08,10.0.1.83,131.115.11.151,5432,TCP,2342,910235,18.59,3,normal
2024-05-20 00:14:19,10.0.1.148,10.0.1.254,6379,TCP,10944,3266393,7.34,8,normal
2024-05-22 19:40:01,10.0.3.87,10.0.0.237,443,UDP,74146,2385679,54.01,78,normal
2024-05-01 20:53:08,10.0.1.180,10.0.1.189,8443,TCP,9499,57607,11.62,9,normal
2024-05-09 11:19:39,10.0.1.97,95.127.214.181,21,TCP,2720,2025,2.11,2,normal
2024-05-23 03:55:24,10.0.2.73,57.193.53.201,25,UDP,20662,45032,2.91,16,normal
2024-05-12 19:42:41,10.0.3.87,162.247.74.201,53,TCP,125763,15323,90.12,88,normal
2024-05-23 15:46:36,10.0.0.174,23.129.64.214,25,TCP,99976,57485,17.92,126,normal
2024-05-10 04:19:02,10.0.0.237,185.220.101.45,9200,TCP,2303,18315,6.1,1,normal
2024-05-02 17:36:41,10.0.3.174,98.140.227.95,5432,TCP,97915,349037,3.57,77,normal
2024-05-25 20:30:30,10.0.1.83,183.79.64.37,53,TCP,1676,115157,24.13,2,normal
2024-05-12 15:51:03,10.0.0.174,78.88.192.199,80,TCP,63983,11063,91.17,121,normal
2024-05-21 03:00:41,10.0.1.206,180.144.138.156,6379,TCP,3982,139185,28.44,4,normal
2024-05-02 07:11:38,10.0.3.187,98.140.227.95,21,UDP,370891,1442268,1.63,282,normal
2024-05-19 19:00:37,10.0.1.220,57.193.53.201,25,UDP,3458,6406,6.6,6,normal
2024-05-05 11:58:28,10.0.1.189,162.137.98.183,53,TCP,167773,1486,12.26,208,normal
2024-05-12 04:02:08,10.0.1.114,42.204.233.22,22,TCP,64404,38892,28.44,88,normal
2024-05-11 13:53:10,10.0.1.180,10.0.3.87,21,TCP,673422,136107,17.09,461,normal
2024-05-19 13:43:51,10.0.0.174,174.217.73.138,5432,TCP,2518,251600,35.28,1,normal
2024-05-06 18:08:38,10.0.3.75,10.0.3.87,25,TCP,7960,685990,15.94,11,normal
2024-05-01 16:47:45,10.0.3.187,10.0.3.187,8443,UDP,9270,442652,57.52,14,normal
2024-05-05 22:53:23,10.0.1.254,180.222.152.147,5432,TCP,45681,125485,4.56,33,normal
2024-05-08 06:27:29,10.0.3.254,180.10.201.143,6379,TCP,13143,100151,15.81,10,normal
2024-05-21 09:27:58,10.0.3.174,194.165.16.89,27017,UDP,207,39030,19.55,1,normal
2024-05-02 11:58:56,10.0.3.174,10.0.1.97,80,TCP,11790,4820232,47.42,9,normal
2024-05-08 20:25:36,10.0.1.83,174.217.73.138,443,TCP,709,29621,10.56,1,normal
2024-05-25 18:14:37,10.0.3.187,10.0.1.189,25,TCP,23265,15154,29.84,21,normal
2024-05-05 03:02:51,10.0.1.180,194.165.16.89,5432,TCP,3018803,8767,49.86,2702,normal
2024-05-04 20:39:04,10.0.1.189,91.107.50.170,8443,TCP,2981,83378,6.58,2,normal
2024-05-03 05:16:32,10.0.1.180,58.140.5.26,27017,TCP,31767,76048,154.22,38,normal
2024-05-06 02:35:59,10.0.3.87,204.92.196.124,27017,TCP,73365,582028,42.8,115,normal
2024-05-10 12:38:46,10.0.2.73,42.204.233.22,21,TCP,71685,19575,28.25,50,normal
2024-05-06 04:44:48,10.0.1.148,180.10.201.143,80,TCP,920797,867,9.01,1073,normal
2024-05-26 12:32:40,10.0.1.180,214.110.68.155,6379,TCP,3721878,577187,10.66,7414,normal
2024-05-23 18:52:56,10.0.1.180,202.222.194.7,8080,TCP,3930,13580,6.15,3,normal
2024-05-09 17:53:33,10.0.2.118,45.33.32.156,8443,TCP,505,37269,2.49,1,normal
2024-05-02 13:25:17,10.0.1.148,10.0.1.83,22,TCP,779133,1080981,53.07,540,normal
2024-05-09 12:28:21,10.0.1.189,10.0.1.206,5432,UDP,1532,122198,28.53,1,normal
2024-05-07 03:16:24,10.0.0.174,10.0.3.174,3389,TCP,4065,11816,68.8,6,normal
2024-05-25 04:37:20,10.0.3.174,138.63.106.248,21,UDP,145855,88319,1.34,189,normal
2024-05-18 15:11:21,10.0.0.136,58.140.5.26,21,TCP,5257,3491,17.24,4,normal
2024-05-29 09:13:02,10.0.3.101,10.0.0.218,5986,ICMP,3024701,940765,108.54,355,anomaly
2024-05-20 11:46:28,10.0.3.75,10.0.2.73,22,TCP,7932,20824,16.22,9,normal
2024-05-21 02:35:11,10.0.0.174,91.107.50.170,21,TCP,3241,53219,11.91,4,normal
2024-05-29 20:15:34,10.0.0.237,169.83.214.211,6379,TCP,1973,116179,60.77,1,normal
2024-05-16 14:01:44,10.0.1.148,204.92.196.124,25,TCP,713,13997,16.2,1,normal
2024-05-20 14:19:39,10.0.3.87,201.250.32.133,27017,UDP,2984,38555,30.73,3,normal
